ID_CLIENT,ID_SHOP,SEX,MARITAL_STATUS,AGE,FLAG_RESIDENCIAL_PHONE,AREA_CODE_RESIDENCIAL_PHONE,PAYMENT_DAY,SHOP_RANK,RESIDENCE_TYPE,MONTHS_IN_RESIDENCE,FLAG_MOTHERS_NAME,FLAG_FATHERS_NAME,FLAG_RESIDENCE_TOWN_eq_WORKING_TOWN,FLAG_RESIDENCE_STATE_eq_WORKING_STATE,MONTHS_IN_THE_JOB,PROFESSION_CODE,MATE_INCOME,FLAG_RESIDENCIAL_ADDRESS_eq_POSTAL_ADDRESS,FLAG_OTHER_CARD,QUANT_BANKING_ACCOUNTS,FLAG_MOBILE_PHONE,FLAG_CONTACT_PHONE,PERSONAL_NET_INCOME,COD_APPLICATION_BOOTH,QUANT_ADDITIONAL_CARDS_IN_THE_APPLICATION,FLAG_CARD_INSURANCE_OPTION,TARGET_LABEL_BAD=1,
5809,23,F,S,39,Y,31,12,0,A,12,Y,Y,N,Y,12,501,0,Y,N,0,N,N,259,0,0,N,1,
5810,11,M,S,20,N,50,20,0,P,60,Y,Y,N,Y,0,706,0,Y,N,0,N,N,350,0,0,N,1,
5811,4,M,C,50,N,31,12,0,P,120,Y,Y,Y,Y,360,514,0,Y,N,0,N,N,1128,0,2,N,0,
5812,20,F,O,32,Y,31,25,0,A,60,Y,Y,N,Y,84,864,0,Y,N,0,N,N,420,0,0,N,0,
5813,16,F,S,51,N,31,28,0,P,84,Y,Y,N,Y,0,725,0,Y,N,0,N,N,830,0,0,N,0,
5814,20,M,S,22,Y,31,28,0,A,12,Y,Y,N,Y,12,950,0,Y,N,0,N,N,400,0,0,N,1,
5815,25,M,S,24,N,31,8,0,A,24,Y,Y,Y,Y,24,707,0,Y,N,0,N,N,448,0,0,N,0,
5816,10,F,S,27,N,31,1,0,P,324,Y,Y,Y,Y,12,999,0,Y,N,0,N,N,278,0,0,N,1,
5817,55,F,S,26,Y,50,18,0,P,240,Y,Y,Y,Y,12,60,0,Y,N,0,N,N,800,0,0,N,0,
5818,1,F,O,30,Y,50,18,0,P,24,Y,Y,N,Y,60,24,0,Y,N,0,N,N,180,0,0,N,0,
5819,25,M,C,29,Y,31,8,0,P,24,Y,Y,N,Y,48,999,300,Y,N,0,N,N,648,0,1,N,1,
5820,15,F,S,26,Y,31,18,0,P,72,Y,Y,N,Y,0,999,0,Y,N,0,N,N,0,0,0,N,0,
5821,16,F,S,38,Y,31,12,0,C,240,Y,Y,N,Y,12,600,0,Y,N,0,N,N,357,0,0,N,0,
5822,4,M,S,23,Y,31,25,0,A,24,Y,Y,N,Y,0,728,0,Y,N,0,N,N,3000,0,1,N,1,
5823,10,F,S,38,Y,31,12,0,P,96,Y,Y,Y,Y,180,525,0,Y,N,0,N,N,274,0,0,N,0,
5824,55,F,S,23,Y,50,12,0,P,96,Y,Y,Y,Y,12,24,0,Y,N,0,N,N,300,0,0,N,0,
5825,14,F,S,26,Y,31,3,0,O,72,Y,Y,Y,Y,12,203,0,Y,N,0,N,N,180,0,0,N,0,
5826,24,F,S,23,Y,50,8,0,P,96,Y,Y,N,Y,24,30,0,Y,N,0,N,N,697,0,0,N,0,
5827,25,F,S,34,Y,31,12,0,P,60,Y,Y,N,Y,72,205,0,Y,N,0,N,N,230,0,0,N,0,
5828,22,F,S,19,Y,31,12,0,P,120,Y,Y,N,Y,12,950,0,Y,N,0,N,N,250,0,0,N,0,
5829,22,M,O,61,N,50,12,0,P,96,Y,Y,N,Y,24,13,0,Y,N,0,N,N,258,0,0,N,0,
5830,10,F,S,34,Y,31,25,0,P,72,Y,Y,Y,Y,60,35,0,Y,N,0,N,N,600,0,0,N,0,
5831,22,F,S,22,Y,50,12,0,A,24,Y,Y,N,Y,12,219,0,Y,N,0,N,N,806,0,0,N,0,
5832,5,F,S,19,N,50,20,0,C,96,Y,Y,Y,Y,0,60,0,Y,N,0,N,N,180,0,0,N,0,
5833,25,F,S,52,N,50,12,0,P,48,Y,Y,N,Y,24,60,0,Y,N,0,N,N,270,0,0,N,0,
5834,23,F,S,30,Y,31,8,0,P,276,Y,Y,N,Y,0,302,0,Y,N,0,N,N,800,0,0,N,0,
5835,23,F,C,30,Y,31,12,0,P,300,Y,Y,Y,Y,12,653,0,Y,N,0,N,N,180,0,0,N,0,
5836,55,M,S,20,N,31,1,0,C,240,Y,Y,Y,Y,12,30,0,N,N,0,N,N,300,0,0,N,1,
5837,22,M,S,37,N,50,12,0,A,0,Y,Y,N,Y,0,39,0,Y,N,0,N,N,280,0,0,N,1,
5838,12,F,C,39,Y,31,1,0,P,48,Y,Y,N,Y,0,131,0,Y,N,0,N,N,300,0,0,N,0,
5839,15,F,V,50,Y,31,18,0,P,360,Y,Y,N,Y,144,703,0,Y,N,0,N,N,180,0,0,N,0,
5840,55,M,O,37,Y,31,12,0,P,0,Y,Y,N,Y,216,508,0,Y,N,0,N,N,100,0,0,N,0,
5841,21,M,S,40,Y,31,28,0,P,480,Y,Y,Y,Y,72,26,0,Y,N,0,N,N,360,0,0,N,0,
5842,11,F,S,19,N,50,8,0,P,228,Y,Y,Y,Y,12,30,0,Y,N,0,N,N,226,0,0,N,1,
5843,24,M,S,24,Y,31,18,0,C,180,Y,Y,Y,Y,36,999,0,Y,N,0,N,N,900,0,0,N,0,
5844,18,F,C,21,N,5,18,0,O,24,Y,Y,Y,Y,72,131,0,Y,N,0,N,N,388,0,0,N,0,
5845,15,F,S,45,Y,31,18,0,P,84,Y,Y,Y,Y,84,26,0,Y,N,0,N,N,453,0,1,N,0,
5846,7,M,S,20,Y,31,8,0,C,12,Y,Y,N,Y,12,514,0,N,N,0,N,N,340,0,0,N,0,
5847,20,M,S,23,Y,31,20,0,A,12,Y,Y,N,Y,48,38,0,Y,N,0,N,N,500,0,0,N,0,
5848,21,F,S,57,Y,31,18,0,O,60,Y,Y,N,Y,60,205,0,Y,N,0,N,N,350,0,0,N,0,
5849,21,F,S,20,Y,31,12,0,O,12,Y,Y,Y,Y,0,999,0,Y,N,0,N,N,350,0,0,N,0,
5850,15,F,S,29,Y,31,18,0,A,24,Y,Y,N,Y,12,999,0,Y,N,0,N,N,600,0,0,N,1,
5851,24,F,C,47,Y,31,12,0,P,420,Y,Y,N,Y,120,522,0,Y,N,0,N,N,1400,0,0,N,0,
5852,15,M,S,25,N,50,12,0,C,36,Y,Y,Y,Y,36,39,0,Y,N,0,N,N,321,0,0,N,0,
5853,25,M,C,54,N,32,28,0,P,228,Y,Y,N,Y,72,950,0,Y,N,0,N,N,800,0,0,N,0,
5854,25,F,S,19,N,31,8,0,P,48,Y,Y,Y,Y,0,130,0,Y,N,0,N,N,180,0,0,N,1,
5855,55,F,C,54,Y,31,8,0,P,648,Y,Y,N,Y,108,26,1200,Y,N,0,N,N,382,0,0,N,0,
5856,25,F,S,33,Y,31,8,0,P,108,Y,Y,Y,Y,180,514,0,Y,N,0,N,N,1368,0,2,N,0,
5857,21,F,C,28,Y,31,20,0,A,12,Y,Y,N,Y,12,61,0,Y,N,0,N,N,300,0,0,N,0,
5858,11,F,C,39,N,50,20,0,P,192,Y,N,N,Y,48,950,0,Y,N,0,N,N,400,0,0,N,1,
5859,25,M,C,50,Y,31,8,0,P,216,Y,Y,N,Y,216,999,0,Y,N,0,N,N,1292,0,0,N,1,
5860,6,F,C,24,Y,23,23,0,P,72,Y,Y,N,Y,12,950,800,Y,N,0,N,N,300,0,0,N,1,
5861,21,F,S,26,Y,31,12,0,O,36,Y,Y,Y,Y,0,205,0,Y,N,0,N,N,200,0,0,N,1,
5862,15,M,O,39,Y,31,28,0,O,108,Y,Y,N,Y,0,999,0,Y,N,0,N,N,0,0,0,N,0,
5863,55,M,S,22,Y,31,23,0,C,96,Y,Y,N,Y,0,953,0,Y,N,0,N,N,430,0,0,N,1,
5864,13,F,S,31,Y,31,23,0,P,36,Y,Y,N,Y,36,717,0,Y,N,0,N,N,4000,0,2,N,0,
5865,11,F,S,18,Y,31,8,0,C,192,Y,Y,Y,Y,12,801,0,N,N,0,N,N,226,0,0,N,1,
5866,11,F,C,58,Y,31,12,0,P,264,Y,Y,N,Y,0,13,0,Y,N,0,N,N,2034,0,0,N,0,
5867,22,F,S,18,N,50,12,0,P,216,Y,N,N,Y,24,305,0,Y,N,0,N,N,728,0,0,N,1,
5868,55,F,C,25,Y,31,25,0,P,24,Y,Y,Y,Y,24,254,0,Y,N,0,N,N,675.2,0,0,N,0,
5869,55,F,S,27,Y,31,23,0,C,60,Y,Y,Y,Y,60,205,0,Y,N,0,N,N,200,0,0,N,0,
5870,5,F,C,37,N,50,8,0,P,360,Y,Y,N,Y,0,205,0,Y,N,0,N,N,180,0,0,N,1,
5871,25,M,C,32,Y,31,8,0,P,132,Y,Y,Y,Y,72,118,0,Y,N,0,N,N,318,0,0,N,0,
5872,19,F,S,22,Y,31,23,0,C,228,Y,Y,N,Y,0,999,0,Y,N,0,N,N,300,0,0,N,0,
5873,24,M,S,20,Y,31,18,0,P,156,Y,Y,Y,Y,12,520,0,Y,N,0,N,N,800,0,0,N,1,
5874,25,F,C,40,Y,31,18,0,P,132,Y,Y,Y,Y,240,125,2500,Y,N,0,N,N,2500,0,1,N,0,
5875,55,M,S,24,Y,31,8,0,A,276,Y,Y,Y,Y,0,999,0,Y,N,0,N,N,400,0,0,N,0,
5876,66,M,O,49,Y,31,8,0,A,72,Y,Y,Y,Y,312,863,0,Y,N,0,N,N,3900,0,0,N,0,
5877,24,F,S,20,Y,50,20,0,P,108,Y,Y,Y,Y,12,60,0,Y,N,0,N,N,225,0,0,N,0,
5878,6,F,C,32,Y,5,28,0,O,240,Y,Y,Y,Y,24,717,720,Y,N,0,N,N,560,0,0,N,0,
5879,24,F,S,20,Y,50,12,0,P,240,Y,Y,Y,Y,12,213,0,Y,N,0,N,N,350,0,0,N,0,
5880,24,M,S,26,Y,31,28,0,C,312,Y,Y,Y,Y,60,60,0,Y,N,0,N,N,800,0,0,N,0,
5881,22,F,O,25,Y,31,18,0,P,300,Y,Y,N,Y,12,855,0,Y,N,0,N,N,201,0,0,N,1,
5882,7,M,C,47,Y,5,18,0,P,72,Y,Y,Y,Y,24,265,0,Y,N,0,N,N,480,0,0,N,0,
5883,22,F,C,40,N,50,28,0,P,144,Y,Y,N,Y,48,205,0,Y,N,0,N,N,180,0,0,N,0,
5884,25,M,D,34,Y,31,18,0,P,360,Y,Y,Y,Y,24,999,0,Y,N,0,N,N,662,0,0,N,0,
5885,25,F,C,44,N,31,12,0,P,60,Y,Y,Y,Y,192,999,0,Y,N,0,N,N,3567,0,0,N,0,
5886,55,M,S,19,Y,31,12,0,C,12,Y,Y,Y,Y,0,24,0,Y,N,0,N,N,250,0,0,N,1,
5887,17,M,C,57,Y,31,18,0,P,48,Y,Y,N,Y,12,13,280,Y,N,0,N,N,862,0,1,N,0,
5888,22,F,O,20,N,50,12,0,P,12,Y,Y,Y,Y,12,654,0,Y,N,0,N,N,220,0,0,N,0,
5889,21,F,S,23,Y,31,11,0,P,156,Y,Y,N,Y,72,47,0,Y,N,0,N,N,761,0,1,N,0,
5890,22,M,C,32,N,50,12,0,P,96,Y,Y,Y,Y,0,953,0,Y,N,0,N,N,430,0,0,N,1,
5891,23,F,S,19,Y,31,20,0,P,192,Y,Y,Y,Y,12,713,0,Y,N,0,N,N,460,0,0,N,0,
5892,55,F,V,50,Y,31,18,0,P,240,Y,Y,N,Y,144,60,0,Y,N,0,N,N,300,0,0,N,0,
5893,25,F,C,36,Y,50,20,0,P,72,Y,Y,Y,Y,36,31,0,Y,N,0,N,N,783,0,0,N,0,
5894,18,F,C,48,Y,23,11,0,O,120,Y,Y,Y,Y,36,999,0,Y,N,0,N,N,425,0,0,N,0,
5895,16,F,C,48,Y,31,12,0,P,96,Y,Y,N,Y,0,13,0,Y,N,0,N,N,670,0,0,N,0,
5896,25,M,S,28,Y,31,12,0,P,324,Y,Y,Y,Y,84,312,0,Y,N,0,N,N,530,0,0,N,1,
5897,16,F,C,26,Y,31,20,0,A,12,Y,Y,Y,Y,36,713,0,Y,N,0,N,N,562,0,1,N,0,
5898,1,M,S,28,Y,31,12,0,P,348,Y,Y,N,Y,24,514,0,Y,N,0,N,N,700,0,0,N,1,
5899,24,F,C,41,N,50,8,0,A,12,Y,Y,N,Y,120,165,0,Y,N,0,N,N,750,0,0,N,0,
5900,1,F,C,25,Y,31,12,0,P,72,Y,Y,N,Y,12,165,0,Y,N,0,N,N,300,0,0,N,0,
5901,22,F,S,45,N,50,18,0,P,108,Y,Y,N,Y,108,72,0,Y,N,0,N,N,552,0,0,N,0,
5902,21,M,S,21,Y,31,20,0,C,276,Y,Y,N,Y,12,999,0,Y,N,0,N,N,406,0,0,N,0,
5903,25,F,S,20,Y,31,28,0,P,12,Y,Y,Y,Y,12,302,0,Y,N,0,N,N,220,0,0,N,1,
5904,7,F,S,27,N,50,20,0,P,324,Y,Y,Y,Y,12,205,0,Y,N,0,N,N,220,0,0,N,0,
5905,10,M,S,31,Y,31,3,0,P,24,Y,Y,Y,Y,132,916,0,Y,N,0,N,N,1446,0,1,N,0,
5906,55,F,V,49,Y,23,28,0,P,228,Y,Y,Y,Y,48,210,0,Y,N,0,N,N,1027,0,0,N,0,
5907,55,F,S,20,Y,31,18,0,C,240,Y,Y,Y,Y,0,24,0,Y,N,0,N,N,300,0,0,N,0,
5908,25,M,O,28,N,50,12,0,P,336,Y,Y,N,Y,48,864,0,Y,N,0,N,N,1120,0,0,N,1,
5909,14,F,S,21,Y,31,8,0,A,36,Y,N,N,Y,36,136,0,Y,N,0,N,N,300,0,0,N,0,
5910,66,F,O,38,Y,31,25,0,P,60,Y,Y,Y,Y,72,215,0,Y,N,0,N,N,800,0,0,N,1,
5911,24,M,S,25,Y,31,18,0,P,48,Y,Y,N,Y,48,60,0,Y,N,0,N,N,300,0,0,N,0,
5912,66,F,C,24,Y,31,18,0,P,84,Y,Y,Y,Y,12,654,0,Y,N,0,N,N,250,0,0,N,1,
5913,19,M,C,34,Y,31,20,0,P,120,Y,Y,Y,Y,12,999,0,Y,N,0,N,N,256,0,0,N,1,
5914,25,F,D,41,N,31,20,0,P,120,Y,Y,N,Y,120,999,0,Y,N,0,N,N,1100,0,0,N,0,
5915,23,F,C,33,Y,31,18,0,P,156,Y,Y,N,Y,12,165,0,Y,N,0,N,N,600,0,0,N,0,
5916,1,F,C,30,N,50,1,0,A,24,Y,Y,N,Y,120,165,0,Y,N,0,N,N,600,0,0,N,1,
5917,22,M,O,35,N,50,18,0,P,84,Y,Y,N,Y,120,707,0,Y,N,0,N,N,401,0,0,N,0,
5918,3,M,S,29,N,31,20,0,P,120,Y,Y,N,Y,48,706,0,Y,N,0,N,N,500,0,0,N,1,
5919,19,F,S,40,Y,31,18,0,P,60,Y,Y,N,Y,240,853,0,Y,N,0,N,N,1600,0,1,N,0,
5920,24,F,D,46,Y,50,12,0,P,96,Y,Y,N,Y,36,13,0,Y,N,0,N,N,1102,0,0,N,0,
5921,14,F,C,56,N,31,8,0,P,276,Y,N,Y,Y,108,855,0,Y,N,0,N,N,200,0,0,N,0,
5922,25,F,O,55,Y,5,12,0,P,192,Y,Y,N,Y,480,999,0,Y,N,0,N,N,1200,0,0,N,0,
5923,14,M,C,30,Y,31,20,0,P,216,Y,Y,Y,Y,0,999,0,Y,N,0,N,N,0,0,0,N,1,
5924,55,F,S,20,N,31,28,0,A,24,Y,Y,Y,Y,24,853,0,Y,N,0,N,N,350,0,0,N,0,
5925,55,F,O,49,Y,50,20,0,P,384,Y,Y,N,Y,108,131,0,Y,N,0,N,N,700,0,0,N,0,
5926,1,F,S,27,Y,31,18,0,P,324,Y,Y,N,Y,12,853,0,Y,N,0,N,N,578,0,0,N,0,
5927,55,F,S,20,Y,50,28,0,P,60,Y,Y,N,Y,120,501,0,Y,N,0,N,N,300,0,0,N,0,
5928,20,F,C,32,Y,31,18,0,P,12,Y,Y,Y,Y,96,713,0,Y,N,0,N,N,1026,0,0,N,0,
5929,25,F,S,56,Y,31,8,0,P,24,Y,Y,Y,Y,0,38,0,Y,N,0,N,N,464,0,0,N,0,
5930,22,F,V,75,Y,31,12,0,A,60,Y,Y,N,Y,228,725,0,Y,N,0,N,N,927,0,0,N,0,
5931,20,F,S,23,Y,31,12,0,P,84,Y,Y,Y,Y,24,950,0,Y,N,0,N,N,299,0,0,N,1,
5932,12,F,C,23,Y,31,3,0,P,180,Y,Y,N,Y,0,950,0,Y,N,0,N,N,400,0,0,N,0,
5933,12,M,S,38,Y,31,8,0,P,444,Y,Y,Y,Y,12,30,0,Y,N,0,N,N,232,0,0,N,0,
5934,55,M,C,36,Y,31,12,0,A,36,Y,Y,N,Y,12,32,0,Y,N,0,N,N,460,0,0,N,0,
5935,21,M,C,25,Y,31,20,0,A,48,Y,Y,Y,Y,48,24,0,N,N,0,N,N,273,0,0,N,0,
5936,12,F,C,43,Y,31,25,0,P,192,Y,Y,N,Y,0,166,0,Y,N,0,N,N,900,0,0,N,0,
5937,22,F,C,25,Y,50,20,0,P,312,Y,Y,N,Y,84,77,450,Y,N,0,N,N,681,0,0,N,0,
5938,55,F,V,34,Y,31,12,0,P,72,Y,Y,N,Y,24,703,0,Y,N,0,N,N,840,0,0,N,0,
5939,22,F,S,25,N,50,25,0,P,228,Y,Y,N,Y,36,950,0,Y,N,0,N,N,600,0,0,N,0,
5940,20,F,C,34,Y,31,8,0,P,84,Y,Y,Y,Y,72,950,0,Y,N,0,N,N,500,0,1,N,0,
5941,22,M,C,33,N,50,8,0,P,360,Y,Y,N,Y,108,30,0,Y,N,0,N,N,0,0,0,N,0,
5942,24,F,C,43,Y,31,25,0,P,252,Y,N,N,Y,0,131,0,Y,N,0,N,N,250,0,0,N,1,
5943,19,F,C,37,Y,31,8,0,P,24,Y,Y,Y,Y,216,712,0,Y,N,0,N,N,746,0,1,N,0,
5944,1,F,S,43,Y,31,8,0,P,360,Y,Y,Y,Y,240,26,0,Y,N,0,N,N,390,0,0,N,1,
5945,24,M,S,18,N,50,12,0,C,48,Y,Y,N,Y,36,202,0,Y,N,0,N,N,400,0,0,N,1,
5946,4,M,S,20,N,31,12,0,P,156,Y,Y,N,Y,12,223,0,Y,N,0,N,N,347,0,0,N,0,
5947,55,F,C,51,Y,31,12,0,P,156,Y,Y,Y,Y,276,262,0,Y,N,0,N,N,1500,0,1,N,0,
5948,16,F,V,56,Y,31,20,0,P,12,Y,Y,N,Y,12,703,0,Y,N,0,N,N,576,0,0,N,0,
5949,24,F,C,37,Y,31,12,0,P,72,Y,Y,N,Y,84,717,0,Y,N,0,N,N,6000,0,0,N,0,
5950,24,F,S,29,N,50,8,0,P,120,Y,Y,Y,Y,24,26,0,Y,N,0,N,N,233,0,0,N,0,
5951,55,F,O,29,N,50,28,0,A,12,Y,Y,N,Y,24,131,0,Y,N,0,N,N,300,0,0,N,1,
5952,23,F,D,43,Y,31,8,0,P,216,N,Y,N,Y,204,713,0,Y,N,0,N,N,680,0,0,N,0,
5953,24,F,C,40,N,50,18,0,A,24,Y,Y,N,Y,120,501,0,Y,N,0,N,N,350,0,0,N,1,
5954,17,M,S,25,Y,31,25,0,P,84,Y,Y,Y,Y,12,999,0,Y,N,0,N,N,268,0,0,N,1,
5955,13,M,S,18,Y,50,8,0,C,96,Y,Y,N,Y,12,514,0,Y,N,0,N,N,340,0,0,N,1,
5956,25,M,S,20,Y,31,16,0,P,252,Y,Y,Y,Y,24,514,0,Y,N,0,N,N,890,0,0,N,0,
5957,23,F,S,29,Y,31,12,0,P,36,Y,Y,Y,Y,12,999,0,Y,N,0,N,N,247,0,0,N,1,
5958,17,F,S,50,Y,31,28,0,O,120,Y,Y,Y,Y,120,24,0,Y,N,0,N,N,540,0,0,N,0,
5959,11,M,C,42,Y,31,12,0,P,204,Y,Y,Y,Y,24,504,0,Y,N,0,N,N,502,0,1,N,0,
5960,16,F,S,21,Y,31,12,0,P,240,Y,Y,N,Y,0,165,0,Y,N,0,N,N,250,0,0,N,0,
5961,25,F,D,39,Y,31,8,0,P,96,Y,Y,Y,Y,216,46,0,N,N,0,N,N,1400,0,0,N,0,
5962,25,F,C,21,Y,31,8,0,C,252,Y,Y,Y,Y,24,801,0,Y,N,0,N,N,300,0,0,N,0,
5963,19,M,S,22,Y,31,20,0,P,120,Y,N,N,Y,0,999,0,Y,N,0,N,N,300,0,0,N,0,
5964,10,F,C,44,Y,31,28,0,P,120,Y,Y,Y,Y,252,863,0,Y,N,0,N,N,800,0,1,N,0,
5965,8,F,S,23,Y,31,12,0,P,324,Y,Y,N,Y,24,950,0,Y,N,0,N,N,350,0,0,N,0,
5966,10,F,C,45,Y,31,18,0,P,12,Y,Y,Y,Y,12,60,0,Y,N,0,N,N,260,0,0,N,0,
5967,55,F,S,44,Y,50,8,0,P,360,Y,Y,Y,Y,36,205,0,Y,N,0,N,N,260,0,0,N,1,
5968,22,M,S,42,Y,31,18,0,P,240,Y,Y,N,Y,48,222,0,Y,N,0,N,N,638,0,0,N,0,
5969,18,M,C,33,Y,23,18,0,P,396,Y,Y,N,Y,204,521,0,Y,N,0,N,N,450,0,0,N,0,
5970,16,F,V,59,Y,31,25,0,P,480,Y,Y,N,Y,12,703,0,Y,N,0,N,N,221,0,0,N,0,
5971,22,F,S,24,Y,50,12,0,C,288,Y,Y,Y,Y,0,853,0,Y,N,0,N,N,210,0,0,N,1,
5972,16,F,S,23,Y,31,12,0,P,276,Y,Y,Y,Y,24,131,0,Y,N,0,N,N,257,0,0,N,0,
5973,11,M,C,67,Y,31,12,0,P,24,Y,Y,Y,Y,108,13,0,Y,N,0,N,N,960,0,0,N,0,
5974,9,F,S,19,Y,5,8,0,C,180,Y,Y,Y,Y,12,24,0,Y,N,0,N,N,292,0,0,N,0,
5975,5,F,C,33,Y,5,20,0,P,48,Y,Y,Y,Y,0,713,0,Y,N,0,N,N,400,0,0,N,0,
5976,4,M,S,27,Y,31,12,0,A,12,Y,Y,Y,Y,12,706,0,Y,N,0,N,N,600,0,0,N,0,
5977,23,F,C,51,Y,31,12,0,P,12,Y,Y,N,Y,0,506,0,Y,N,0,N,N,450,0,0,N,0,
5978,1,M,S,22,Y,31,18,0,C,156,Y,Y,N,Y,48,119,0,Y,N,0,N,N,500,0,0,N,0,
5979,19,F,V,52,Y,31,3,0,P,96,Y,Y,N,Y,0,703,0,Y,N,0,N,N,235,0,0,N,1,
5980,25,F,S,24,N,50,8,0,A,36,Y,Y,Y,Y,36,302,0,Y,N,0,N,N,350,0,0,N,0,
5981,10,F,S,50,Y,50,25,0,P,240,Y,Y,N,Y,240,950,0,Y,N,0,N,N,600,0,0,N,1,
5982,20,F,S,23,Y,31,12,0,P,24,Y,Y,Y,Y,12,950,0,Y,N,0,N,N,350,0,0,N,0,
5983,55,F,S,29,Y,31,20,0,P,156,Y,Y,N,Y,12,24,0,Y,N,0,N,N,262,0,0,N,0,
5984,4,F,S,18,Y,31,8,0,P,12,Y,Y,Y,Y,852,653,0,N,N,0,N,N,280,0,0,N,0,
5985,4,F,S,19,Y,31,12,0,O,12,Y,Y,N,Y,12,806,0,Y,N,0,N,N,240,0,0,N,0,
5986,21,M,C,39,Y,31,8,0,P,240,Y,Y,Y,Y,12,999,0,Y,N,0,N,N,459,0,1,N,0,
5987,3,F,S,26,Y,50,20,0,A,12,Y,Y,Y,Y,12,654,0,Y,N,0,N,N,198,0,0,N,0,
5988,21,M,C,34,Y,31,8,0,C,12,Y,Y,Y,Y,12,801,0,Y,N,0,N,N,670,0,0,N,0,
5989,24,M,C,35,Y,31,23,0,P,420,Y,Y,Y,Y,144,908,0,Y,N,0,N,N,1041,0,1,N,0,
5990,20,M,D,44,Y,31,12,0,O,24,Y,Y,N,Y,252,804,0,Y,N,0,N,N,600,0,0,N,0,
5991,24,F,C,34,Y,31,12,0,P,204,Y,Y,Y,Y,60,165,0,Y,N,0,N,N,300,0,0,N,0,
5992,55,F,O,39,Y,31,8,0,P,96,Y,Y,N,Y,180,131,0,Y,N,0,N,N,700,0,0,N,0,
5993,24,F,V,52,Y,31,8,0,P,288,Y,Y,N,Y,0,704,0,Y,N,0,N,N,3661,0,2,N,0,
5994,55,F,S,24,Y,31,25,0,P,48,Y,Y,Y,Y,12,60,0,Y,N,0,N,N,400,0,0,N,0,
5995,22,F,O,51,N,50,23,0,P,576,Y,Y,N,Y,72,703,0,Y,N,0,N,N,180,0,0,N,0,
5996,6,F,D,29,Y,49,12,0,P,276,Y,Y,N,N,12,713,0,Y,N,0,N,N,533,0,0,N,0,
5997,25,M,C,37,Y,31,20,0,P,84,Y,Y,Y,Y,156,950,0,Y,N,0,N,N,500,0,0,N,0,
5998,24,F,S,20,Y,31,23,0,C,204,Y,Y,Y,Y,12,950,0,Y,N,0,N,N,250,0,0,N,1,
5999,55,F,O,48,Y,50,3,0,P,240,Y,Y,Y,Y,120,100,0,N,N,0,N,N,1500,0,0,N,0,
6000,18,M,C,30,N,50,3,0,P,36,Y,Y,N,Y,0,950,0,Y,N,0,N,N,400,0,0,N,0,
6001,24,F,S,20,Y,31,20,0,P,240,Y,Y,N,Y,36,999,0,Y,N,0,N,N,180,0,0,N,0,
6002,21,F,C,30,Y,31,12,0,A,12,Y,Y,N,Y,0,950,3271,Y,N,0,N,N,600,0,1,N,0,
6003,23,F,C,46,Y,31,28,0,P,24,Y,Y,N,Y,48,522,0,Y,N,0,N,N,1000,0,0,N,0,
6004,25,F,C,42,Y,31,12,0,P,156,Y,Y,Y,Y,60,159,0,Y,N,0,N,N,600,0,0,N,0,
6005,22,F,S,29,N,50,8,0,A,0,Y,Y,N,Y,12,950,0,Y,N,0,N,N,800,0,0,N,1,
6006,11,F,O,18,Y,31,12,0,P,24,Y,Y,Y,Y,12,40,0,Y,N,0,N,N,226,0,0,N,0,
6007,25,F,V,21,Y,31,8,0,P,96,Y,Y,N,Y,0,953,0,Y,N,0,N,N,430,0,0,N,1,
6008,7,M,S,35,Y,5,12,0,O,12,Y,Y,Y,Y,12,508,0,Y,N,0,N,N,600,0,0,N,0,
6009,3,M,S,22,Y,31,12,0,A,72,Y,Y,N,Y,12,999,0,Y,N,0,N,N,583,0,1,N,0,
6010,21,M,S,19,Y,31,12,0,A,12,Y,Y,Y,Y,12,78,0,Y,N,0,N,N,168,0,0,N,0,
6011,13,F,S,18,Y,31,8,0,C,36,Y,Y,N,Y,12,654,0,Y,N,0,N,N,400,0,0,N,0,
6012,5,F,S,24,Y,5,20,0,P,168,Y,Y,Y,Y,0,853,0,Y,N,0,N,N,280,0,0,N,0,
6013,2,M,D,26,Y,31,1,0,P,252,Y,Y,Y,Y,24,717,0,N,N,0,N,N,500,0,0,N,1,
6014,1,F,C,32,N,50,8,0,P,372,Y,Y,N,Y,24,205,0,Y,N,0,N,N,272,0,0,N,1,
6015,20,M,C,46,Y,31,18,0,P,180,Y,Y,Y,Y,12,305,0,Y,N,0,N,N,771,0,0,N,1,
6016,22,F,O,40,N,31,23,0,P,36,Y,Y,N,Y,240,131,0,Y,N,0,N,N,550,0,0,N,0,
6017,55,F,C,39,Y,31,8,0,A,12,Y,Y,N,Y,0,720,1000,Y,N,0,N,N,700,0,0,N,1,
6018,22,F,S,26,Y,50,28,0,P,312,Y,Y,N,Y,60,113,0,Y,N,0,N,N,1000,0,0,N,1,
6019,13,F,S,23,Y,31,20,0,C,240,Y,Y,N,Y,0,853,0,Y,N,0,N,N,300,0,0,N,0,
6020,24,F,C,34,Y,31,28,0,P,180,Y,Y,N,Y,72,131,0,Y,N,0,N,N,800,0,0,N,0,
6021,10,F,S,19,N,50,8,0,P,12,Y,Y,N,Y,0,950,0,Y,N,0,N,N,270,0,0,N,1,
